rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
-88.37976874488601,-92.8008584752058,-86.9737728626354,-90.0905740197668,-91.14634744070976,-88.44513579466691,-90.44400196386161,-91.64383974298033,-90.95514738562528
